Point ID,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,buavg,burnup,conductivity_temp,contact_pressure,coolant_channel_htc,coolant_temperature,creep_strain_x_0,creep_strain_x_1,creep_strain_x_Magnitude,creep_strain_yy,creep_strain_zz,critical_heat_flux,disp__0,disp__1,disp__Magnitude,dnbr,effective_creep_strain,fast_neutron_fluence,fast_neutron_flux,fission_rate,gap_cond,grain_radius,hydrostatic_stress,ids,nodal_area_pellet_clad_mechanica,object_id,output_heat_flux,oxide_thickness,paired_k_temp,paired_temp,penetration,qpoint_penetration,residual_disp__0,residual_disp__1,residual_disp__Magnitude,residual_temp,rod_burnup,rpf,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,temp,vonmises_stress,vtkValidPointMask
576,0.00475,2.29797,0,2.29798,2.29797,0,0,16,0,31627.9,583.492,-0.00258082,6.25555e-06,0.00258083,0.00221664,0.000364184,4.03339e+06,1.56599e-06,0.0227324,0.0227324,5.48333,0.0117535,6.67123e+25,5.81042e+17,0,0,0,0,512,0,1,735573,1.19412e-05,0,0,0,0,4.3306e-05,-1.0917e-07,4.33062e-05,-1.23076e-09,0,0,-0.00437293,0.0103257,0.000430312,-1.71212e+07,7.39586e+07,9.00847e+07,603.585,1.00124e+08,1
577,0.00475,2.30196,0,2.30197,2.30196,0,0,16,0,31627.9,583.492,-0.00258082,6.25555e-06,0.00258083,0.00221664,0.000364184,4.03339e+06,1.73608e-06,0.0227733,0.0227733,5.48333,0.0117535,6.67119e+25,5.81089e+17,0,0,0,0,512,0,1,735573,1.19412e-05,0,0,0,0,8.23591e-05,-6.31271e-06,8.26007e-05,-3.00823e-09,0,0,-0.00437293,0.0103257,0.000430312,-1.71212e+07,7.39586e+07,9.00847e+07,603.634,1.00124e+08,1
578,0.00475,2.30595,0,2.30596,2.30595,0,0,16,0,31627.9,583.492,-0.00258082,6.25555e-06,0.00258083,0.00221664,0.000364184,4.03339e+06,1.83329e-06,0.0228143,0.0228143,5.48333,0.0117535,6.67114e+25,5.81136e+17,0,0,0,0,512,0,1,735573,1.19412e-05,0,0,0,0,9.68336e-05,-5.94998e-06,9.70162e-05,-4.11757e-09,0,0,-0.00437293,0.0103257,0.000430312,-1.71212e+07,7.39586e+07,9.00847e+07,603.683,1.00124e+08,1
579,0.00475,2.30994,0,2.30995,2.30994,0,0,16,0,31627.9,583.492,-0.00258082,6.25555e-06,0.00258083,0.00221664,0.000364184,4.03339e+06,1.8571e-06,0.0228553,0.0228553,5.48333,0.0117535,6.67109e+25,5.81183e+17,0,0,0,0,512,0,1,735573,1.19412e-05,0,0,0,0,8.68551e-05,1.00947e-06,8.6861e-05,-4.58465e-09,0,0,-0.00437293,0.0103257,0.000430312,-1.71212e+07,7.39586e+07,9.00847e+07,603.729,1.00124e+08,1
580,0.00475,2.31393,0,2.31394,2.31393,0,0,16,0,31627.9,583.492,-0.00258082,6.25555e-06,0.00258083,0.00221664,0.000364184,4.03339e+06,1.80816e-06,0.0228963,0.0228963,5.48333,0.0117535,6.67104e+25,5.81229e+17,0,0,0,0,512,0,1,735573,1.19412e-05,0,0,0,0,5.23602e-05,1.43984e-05,5.43038e-05,-4.39491e-09,0,0,-0.00437293,0.0103257,0.000430312,-1.71212e+07,7.39586e+07,9.00847e+07,603.777,1.00124e+08,1
581,0.00475,2.31792,0,2.31793,2.31792,0,0,16,0,31614,583.702,-0.00258535,4.99137e-06,0.00258535,0.00222752,0.000357826,4.02425e+06,1.69779e-06,0.0229373,0.0229373,5.46248,0.0117856,6.671e+25,5.8127e+17,0,0,0,0,516,0,1,736708,1.20099e-05,0,0,0,0,4.32827e-05,2.32064e-05,4.91114e-05,-1.37575e-09,0,0,-0.00437557,0.0103376,0.000425213,-1.71062e+07,7.39736e+07,9.00634e+07,603.827,1.00101e+08,1
582,0.00475,2.32191,0,2.32192,2.32191,0,0,16,0,31614,583.702,-0.00258535,4.99137e-06,0.00258535,0.00222752,0.000357826,4.02425e+06,1.64077e-06,0.0229783,0.0229783,5.46248,0.0117856,6.67095e+25,5.81319e+17,0,0,0,0,516,0,1,736708,1.20099e-05,0,0,0,0,4.34387e-05,2.51221e-05,5.01801e-05,1.62257e-09,0,0,-0.00437557,0.0103376,0.000425213,-1.71062e+07,7.39736e+07,9.00634e+07,603.872,1.00101e+08,1
583,0.00475,2.3259,0,2.32591,2.3259,0,0,16,0,31614,583.702,-0.00258535,4.99137e-06,0.00258535,0.00222752,0.000357826,4.02425e+06,1.65467e-06,0.0230194,0.0230194,5.46248,0.0117856,6.6709e+25,5.8138e+17,0,0,0,0,516,0,1,736708,1.20099e-05,0,0,0,0,3.18012e-05,2.36108e-05,3.96079e-05,3.28233e-09,0,0,-0.00437557,0.0103376,0.000425213,-1.71062e+07,7.39736e+07,9.00634e+07,603.916,1.00101e+08,1
584,0.00475,2.32989,0,2.3299,2.32989,0,0,16,0,31614,583.702,-0.00258535,4.99137e-06,0.00258535,0.00222752,0.000357826,4.02425e+06,1.73996e-06,0.0230604,0.0230604,5.46248,0.0117856,6.67085e+25,5.81455e+17,0,0,0,0,516,0,1,736708,1.20099e-05,0,0,0,0,8.4396e-06,1.84192e-05,2.02607e-05,3.59548e-09,0,0,-0.00437557,0.0103376,0.000425213,-1.71062e+07,7.39736e+07,9.00634e+07,603.96,1.00101e+08,1
585,0.00475,2.33388,0,2.33389,2.33388,0,0,16,0,31614,583.702,-0.00258535,4.99137e-06,0.00258535,0.00222752,0.000357826,4.02425e+06,1.89602e-06,0.0231014,0.0231014,5.46248,0.0117856,6.67081e+25,5.81543e+17,0,0,0,0,516,0,1,736708,1.20099e-05,0,0,0,0,-2.66143e-05,9.78808e-06,2.83571e-05,2.55735e-09,0,0,-0.00437557,0.0103376,0.000425213,-1.71062e+07,7.39736e+07,9.00634e+07,604,1.00101e+08,1
586,0.00475,2.33787,0,2.33787,2.33787,0,0,16,0,31631.5,583.913,-0.00257404,1.61193e-06,0.00257404,0.00223812,0.000335915,4.01511e+06,1.73008e-06,0.0231425,0.0231425,5.44698,0.0118046,6.67076e+25,5.81629e+17,0,0,0,0,520,0,1,737126,1.1998e-05,0,0,0,0,-2.67422e-05,-1.95963e-05,3.31536e-05,1.09301e-09,0,0,-0.00436229,0.0103493,0.000403912,-1.70895e+07,7.39798e+07,9.00015e+07,604.042,1.00049e+08,1
587,0.00475,2.34186,0,2.34186,2.34186,0,0,16,0,31631.5,583.913,-0.00257404,1.61193e-06,0.00257404,0.00223812,0.000335915,4.01511e+06,1.52152e-06,0.0231836,0.0231836,5.44698,0.0118046,6.67071e+25,5.81711e+17,0,0,0,0,520,0,1,737126,1.1998e-05,0,0,0,0,-1.08419e-05,-4.09813e-05,4.23912e-05,2.65574e-10,0,0,-0.00436229,0.0103493,0.000403912,-1.70895e+07,7.39798e+07,9.00015e+07,604.082,1.00049e+08,1
588,0.00475,2.34585,0,2.34585,2.34585,0,0,16,0,31631.5,583.913,-0.00257404,1.61193e-06,0.00257404,0.00223812,0.000335915,4.01511e+06,1.4643e-06,0.0232246,0.0232246,5.44698,0.0118046,6.67067e+25,5.81793e+17,0,0,0,0,520,0,1,737126,1.1998e-05,0,0,0,0,7.7582e-07,-4.29552e-05,4.29622e-05,-5.736e-11,0,0,-0.00436229,0.0103493,0.000403912,-1.70895e+07,7.39798e+07,9.00015e+07,604.121,1.00049e+08,1
589,0.00475,2.34984,0,2.34984,2.34984,0,0,16,0,31631.5,583.913,-0.00257404,1.61193e-06,0.00257404,0.00223812,0.000335915,4.01511e+06,1.55943e-06,0.0232657,0.0232657,5.44698,0.0118046,6.67062e+25,5.81875e+17,0,0,0,0,520,0,1,737126,1.1998e-05,0,0,0,0,8.0544e-06,-2.6402e-05,2.76032e-05,1.16308e-10,0,0,-0.00436229,0.0103493,0.000403912,-1.70895e+07,7.39798e+07,9.00015e+07,604.168,1.00049e+08,1
590,0.00475,2.35383,0,2.35383,2.35383,0,0,16,0,31631.5,583.913,-0.00257404,1.61193e-06,0.00257404,0.00223812,0.000335915,4.01511e+06,1.80561e-06,0.0233068,0.0233068,5.44698,0.0118046,6.67058e+25,5.81957e+17,0,0,0,0,520,0,1,737126,1.1998e-05,0,0,0,0,1.08693e-05,9.51292e-06,1.44443e-05,7.95709e-10,0,0,-0.00436229,0.0103493,0.000403912,-1.70895e+07,7.39798e+07,9.00015e+07,604.211,1.00049e+08,1
591,0.00475,2.35782,0,2.35782,2.35782,0,0,16,0,31649.6,584.124,-0.00257954,-7.3624e-07,0.00257954,0.00224916,0.000330375,4.00595e+06,1.68243e-06,0.0233479,0.0233479,5.43132,0.0118403,6.67053e+25,5.8204e+17,0,0,0,0,524,0,1,737565,1.19862e-05,0,0,0,0,-2.26301e-06,1.63226e-05,1.64787e-05,8.50469e-10,0,0,-0.00436624,0.0103612,0.000399024,-1.71193e+07,7.3957e+07,8.99199e+07,604.252,1.0002e+08,1
592,0.00475,2.36181,0,2.36181,2.36181,0,0,16,0,31649.6,584.124,-0.00257954,-7.3624e-07,0.00257954,0.00224916,0.000330375,4.00595e+06,1.47834e-06,0.023389,0.023389,5.43132,0.0118403,6.67048e+25,5.82122e+17,0,0,0,0,524,0,1,737565,1.19862e-05,0,0,0,0,-1.46029e-05,6.6999e-06,1.60665e-05,5.49596e-10,0,0,-0.00436624,0.0103612,0.000399024,-1.71193e+07,7.3957e+07,8.99199e+07,604.292,1.0002e+08,1
593,0.00475,2.3658,0,2.3658,2.3658,0,0,16,0,31649.6,584.124,-0.00257954,-7.3624e-07,0.00257954,0.00224916,0.000330375,4.00595e+06,1.43472e-06,0.0234301,0.0234301,5.43132,0.0118403,6.67044e+25,5.82204e+17,0,0,0,0,524,0,1,737565,1.19862e-05,0,0,0,0,-1.88593e-05,2.40928e-07,1.88608e-05,3.42212e-10,0,0,-0.00436624,0.0103612,0.000399024,-1.71193e+07,7.3957e+07,8.99199e+07,604.332,1.0002e+08,1
594,0.00475,2.36979,0,2.36979,2.36979,0,0,16,0,31649.6,584.124,-0.00257954,-7.3624e-07,0.00257954,0.00224916,0.000330375,4.00595e+06,1.55265e-06,0.0234712,0.0234712,5.43132,0.0118403,6.67039e+25,5.82286e+17,0,0,0,0,524,0,1,737565,1.19862e-05,0,0,0,0,-1.49964e-05,-3.20541e-06,1.53351e-05,2.07131e-10,0,0,-0.00436624,0.0103612,0.000399024,-1.71193e+07,7.3957e+07,8.99199e+07,604.382,1.0002e+08,1
595,0.00475,2.37378,0,2.37378,2.37378,0,0,16,0,31649.6,584.124,-0.00257954,-7.3624e-07,0.00257954,0.00224916,0.000330375,4.00595e+06,1.83073e-06,0.0235124,0.0235124,5.43132,0.0118403,6.67034e+25,5.82368e+17,0,0,0,0,524,0,1,737565,1.19862e-05,0,0,0,0,-3.03473e-06,-2.68179e-06,4.04989e-06,1.68301e-10,0,0,-0.00436624,0.0103612,0.000399024,-1.71193e+07,7.3957e+07,8.99199e+07,604.431,1.0002e+08,1
596,0.00475,2.37777,0,2.37777,2.37777,0,0,16,0,31636.1,584.334,-0.00261791,-3.99793e-06,0.00261792,0.0022694,0.000348513,3.99682e+06,1.78651e-06,0.0235536,0.0235536,5.40946,0.0119014,6.6703e+25,5.8245e+17,0,0,0,0,528,0,1,738859,1.20557e-05,0,0,0,0,6.62811e-06,-6.96215e-06,9.61267e-06,-9.42183e-10,0,0,-0.00440277,0.010383,0.000418892,-1.70729e+07,7.40324e+07,8.99602e+07,604.479,1.00027e+08,1
597,0.00475,2.38176,0,2.38176,2.38176,0,0,16,0,31636.1,584.334,-0.00261791,-3.99793e-06,0.00261792,0.0022694,0.000348513,3.99682e+06,1.63192e-06,0.0235948,0.0235948,5.40946,0.0119014,6.67025e+25,5.82532e+17,0,0,0,0,528,0,1,738859,1.20557e-05,0,0,0,0,9.07811e-06,-9.73393e-06,1.33102e-05,-1.95291e-09,0,0,-0.00440277,0.010383,0.000418892,-1.70729e+07,7.40324e+07,8.99602e+07,604.526,1.00027e+08,1
598,0.00475,2.38574,0,2.38575,2.38574,0,0,16,0,31636.1,584.334,-0.00261791,-3.99793e-06,0.00261792,0.0022694,0.000348513,3.99682e+06,1.5802e-06,0.023636,0.023636,5.40946,0.0119014,6.6702e+25,5.82614e+17,0,0,0,0,528,0,1,738859,1.20557e-05,0,0,0,0,7.11461e-06,-6.78546e-06,9.83159e-06,-2.22705e-09,0,0,-0.00440277,0.010383,0.000418892,-1.70729e+07,7.40324e+07,8.99602e+07,604.573,1.00027e+08,1
599,0.00475,2.38973,0,2.38974,2.38973,0,0,16,0,31636.1,584.334,-0.00261791,-3.99793e-06,0.00261792,0.0022694,0.000348513,3.99682e+06,1.63204e-06,0.0236772,0.0236772,5.40946,0.0119014,6.67016e+25,5.82696e+17,0,0,0,0,528,0,1,738859,1.20557e-05,0,0,0,0,7.48747e-07,1.39856e-06,1.58638e-06,-1.7741e-09,0,0,-0.00440277,0.010383,0.000418892,-1.70729e+07,7.40324e+07,8.99602e+07,604.626,1.00027e+08,1
600,0.00475,2.39372,0,2.39373,2.39372,0,0,16,0,31636.1,584.334,-0.00261791,-3.99793e-06,0.00261792,0.0022694,0.000348513,3.99682e+06,1.78653e-06,0.0237184,0.0237184,5.40946,0.0119014,6.67011e+25,5.82778e+17,0,0,0,0,528,0,1,738859,1.20557e-05,0,0,0,0,-1.00033e-05,1.51075e-05,1.81191e-05,-5.80734e-10,0,0,-0.00440277,0.010383,0.000418892,-1.70729e+07,7.40324e+07,8.99602e+07,604.676,1.00027e+08,1
601,0.00475,2.39771,0,2.39772,2.39771,0,0,16,0,31622.4,584.544,-0.00264243,-6.17916e-06,0.00264244,0.00228095,0.000361478,3.98769e+06,1.85411e-06,0.0237596,0.0237596,5.38804,0.0119584,6.67007e+25,5.8286e+17,0,0,0,0,532,0,1,740102,1.21257e-05,0,0,0,0,-1.31722e-05,1.08855e-05,1.7088e-05,9.10755e-10,0,0,-0.00442574,0.0103955,0.000432336,-1.7135e+07,7.39789e+07,8.98363e+07,604.719,9.99921e+07,1
602,0.00475,2.4017,0,2.40171,2.4017,0,0,16,0,31622.4,584.544,-0.00264243,-6.17916e-06,0.00264244,0.00228095,0.000361478,3.98769e+06,1.82605e-06,0.0238009,0.0238009,5.38804,0.0119584,6.67002e+25,5.82942e+17,0,0,0,0,532,0,1,740102,1.21257e-05,0,0,0,0,-1.13774e-05,-7.6106e-07,1.14028e-05,1.71181e-09,0,0,-0.00442574,0.0103955,0.000432336,-1.7135e+07,7.39789e+07,8.98363e+07,604.761,9.99921e+07,1
603,0.00475,2.40569,0,2.4057,2.40569,0,0,16,0,31622.4,584.544,-0.00264243,-6.17916e-06,0.00264244,0.00228095,0.000361478,3.98769e+06,1.76879e-06,0.0238421,0.0238421,5.38804,0.0119584,6.66997e+25,5.83024e+17,0,0,0,0,532,0,1,740102,1.21257e-05,0,0,0,0,-9.41061e-06,-9.42783e-06,1.33208e-05,1.79595e-09,0,0,-0.00442574,0.0103955,0.000432336,-1.7135e+07,7.39789e+07,8.98363e+07,604.806,9.99921e+07,1
604,0.00475,2.40968,0,2.40969,2.40968,0,0,16,0,31622.4,584.544,-0.00264243,-6.17916e-06,0.00264244,0.00228095,0.000361478,3.98769e+06,1.68215e-06,0.0238834,0.0238834,5.38804,0.0119584,6.66993e+25,5.83106e+17,0,0,0,0,532,0,1,740102,1.21257e-05,0,0,0,0,-7.2775e-06,-1.52237e-05,1.68738e-05,1.16129e-09,0,0,-0.00442574,0.0103955,0.000432336,-1.7135e+07,7.39789e+07,8.98363e+07,604.852,9.99921e+07,1
605,0.00475,2.41367,0,2.41368,2.41367,0,0,16,0,31622.4,584.544,-0.00264243,-6.17916e-06,0.00264244,0.00228095,0.000361478,3.98769e+06,1.56637e-06,0.0239247,0.0239247,5.38804,0.0119584,6.66988e+25,5.83189e+17,0,0,0,0,532,0,1,740102,1.21257e-05,0,0,0,0,-4.96501e-06,-1.82267e-05,1.88908e-05,-1.96855e-10,0,0,-0.00442574,0.0103955,0.000432336,-1.7135e+07,7.39789e+07,8.98363e+07,604.901,9.99921e+07,1
606,0.00475,2.41766,0,2.41767,2.41766,0,0,16,0,31608.5,584.753,-0.00264599,-4.47728e-06,0.002646,0.00229188,0.000354114,3.97855e+06,1.72463e-06,0.023966,0.023966,5.36693,0.0119954,6.66983e+25,5.83271e+17,0,0,0,0,536,0,1,741309,1.21962e-05,0,0,0,0,4.40583e-06,-2.24278e-05,2.28565e-05,-4.52059e-10,0,0,-0.00442732,0.0104075,0.000425639,-1.71329e+07,7.39784e+07,8.97622e+07,604.947,9.99445e+07,1
607,0.00475,2.42165,0,2.42166,2.42165,0,0,16,0,31608.5,584.753,-0.00264599,-4.47728e-06,0.002646,0.00229188,0.000354114,3.97855e+06,1.88136e-06,0.0240073,0.0240073,5.36693,0.0119954,6.66979e+25,5.83353e+17,0,0,0,0,536,0,1,741309,1.21962e-05,0,0,0,0,1.29998e-05,-2.24094e-05,2.59071e-05,-5.66091e-11,0,0,-0.00442732,0.0104075,0.000425639,-1.71329e+07,7.39784e+07,8.97622e+07,604.993,9.99445e+07,1
